ID;make;model;version;months_old;power;sale_type;num_owners;gear_type;fuel_type;kms;price
49091;Renault;Megane;Authentique Dci 90 Eco2 E5 Durante Este Mes Precio;77;66;used;;manual;diesel;122500;6995
91966;Peugeot;207;Sw 1.6 Hdi 110 Fap Sport;97;80;used;;manual;diesel;121000;6995
46589;Renault;GrandScenic;Sc�nic 2.0 Luxe Dynamique Aut.;132;100;used;;automatic;gasoline;120000;6995
45471;Renault;Clio;1.5Dci Eco2 Energy Authentique 75;45;55;used;1;manual;diesel;118971;6995
45296;Renault;Clio;1.2 Business;81;55;used;;manual;gasoline;114200;6995
85706;Mini;Cooper;Cooper;262;46;used;;manual;gasoline;114000;6995
52635;Volkswagen;Golf;1.9 Tdi Highline 105Cv 3P;148;77;used;1;manual;diesel;108483;6995
52636;Volkswagen;Golf;1.9 Tdi Highline 105Cv 3P;148;77;used;1;manual;diesel;108483;6995
52637;Volkswagen;Golf;1.9 Tdi Highline 105Cv 3P;148;77;used;1;manual;diesel;108483;6995
52638;Volkswagen;Golf;1.9 Tdi Highline 105Cv 3P;148;77;used;1;manual;diesel;108483;6995
91765;Peugeot;207;Cc 1.6 Vti;129;88;used;;manual;gasoline;108000;6995
40478;Opel;Corsa;1.3 Ecoflex 75 Cv Expression;54;55;used;1;manual;diesel;83000;6995
91967;Peugeot;207;Cc 1.6 Vti;96;88;used;;manual;gasoline;74000;6995
105350;Smart;Fortwo;Cabrio 52 Mhd Passion Automatico;104;52;used;;semi-automatic;gasoline;73000;6995
88059;Nissan;Micra;1.2 Naru Edition;24;59;used;;manual;gasoline;68324;6995
76617;Hyundai;I30;1.4 Gls Fde Comfort;91;80;used;;manual;gasoline;66000;6995
62023;Alfa;RomeoMito;1.4 Multi-Air S;88;77;used;;manual;gasoline;65000;6995
40416;Opel;Corsa;1.2 Selective Sands 63 Kw (85 Cv);56;63;used;1;manual;gasoline;64000;6995
45376;Renault;Clio;1.5 Dci Collection Eco2 55Kw (75Cv);60;55;used;;manual;diesel;64000;6995
88393;Nissan;Note;1.2 Acenta;41;59;used;;manual;gasoline;54995;6995
108255;Toyota;Aygo;1.0 Live 68Cv 3P;66;50;used;1;manual;gasoline;50796;6995
108256;Toyota;Aygo;1.0 Live 68Cv 3P;66;50;used;1;manual;gasoline;50796;6995
108394;Toyota;Aygo;1.0 Live 68Cv 3P;66;50;used;1;manual;gasoline;50796;6995
108395;Toyota;Aygo;1.0 Live 68Cv 3P;66;50;used;1;manual;gasoline;50796;6995
92154;Peugeot;208;1.2 Vti Active;60;60;used;;manual;gasoline;49938;6995
100832;Seat;Ibiza;1.2 Tsi Reference 85;38;63;used;;manual;gasoline;48773;6995
23529;Ford;Fiesta;1.25 Trend 82;36;60;used;1;manual;gasoline;48700;6995
73579;Fiat;Panda;1.2 Lounge;20;51;used;;manual;gasoline;41083;6995
73576;Fiat;Panda;1.2 Lounge;20;51;used;;manual;gasoline;39591;6995
62695;Chevrolet;Aveo;1.2 Ls 3P 84Cv;86;62;used;;manual;gasoline;38088;6995
62696;Chevrolet;Aveo;1.2 Ls 3P 84Cv;86;62;used;;manual;gasoline;38088;6995
62697;Chevrolet;Aveo;1.2 Ls 3P 84Cv;86;62;used;;manual;gasoline;38088;6995
62698;Chevrolet;Aveo;1.2 Ls 3P 84Cv;86;62;used;;manual;gasoline;38088;6995
73578;Fiat;Panda;1.2 Lounge;20;51;used;;manual;gasoline;36060;6995
103986;Skoda;Fabia;1.0 Mpi Ambition 60;33;44;used;;manual;gasoline;35145;6995
73864;Fiat;Panda;1.2 Pop;21;51;used;1;manual;gasoline;32585;6995
73577;Fiat;Panda;1.2 Lounge;21;51;used;;manual;gasoline;24915;6995
81085;Kia;Picanto;1.0 Tech;9;48;used;;manual;gasoline;5000;6995
72904;Fiat;Doblo;Panorama Active N1 1.3 Multijet 90Cv;57;66;used;;manual;diesel;169000;6992
47558;Renault;Kangoo;Combi Emotion M1Af Dci 110 Gen6;45;81;used;;manual;diesel;139000;6991
63887;Citroen;Berlingo;1.6 Hdi 75 Tonic;57;55;used;;manual;diesel;132000;6991
20795;Bmw;X5;3.0D Aut Nacional 218Cv;168;160;used;;automatic;diesel;371530;6990
112947;Volvo;Xc90;D5 Momentum;141;136;used;;manual;diesel;365000;6990
19929;Bmw;X3;2.0D;125;110;used;1;manual;diesel;350000;6990
6399;Audi;A6;3.0Tdi Quattro Tiptronic;158;165;used;;automatic;diesel;320000;6990
28399;Ford;Transit;Ft 350El Chasis Cabina Dr 115;102;85;used;;manual;diesel;290000;6990
18183;Bmw;530;Serie 5 E60 Diesel;169;160;used;;automatic;diesel;278000;6990
112945;Volvo;Xc90;2.4D Momentum 163 Aut.;148;120;used;;automatic;diesel;272653;6990
17256;Bmw;520;Serie 5 E60 Diesel;141;120;used;;manual;diesel;270000;6990
20794;Bmw;X5;3.0D;165;160;used;;automatic;diesel;269000;6990
52243;Volkswagen;Eos;2.0Tdi;135;103;used;;manual;diesel;261000;6990
41558;Opel;Insignia;Sports Tourer 2.0 Cdti 130 Cv Sport;94;96;used;1;manual;diesel;258363;6990
112946;Volvo;Xc90;2.4 D5 Kinetic 185;146;136;used;;manual;diesel;253000;6990
38055;Opel;Antara;2.0Cdti 16V Cosmo Aut.;128;110;used;;automatic;diesel;250000;6990
20816;Bmw;X5;3.0D 160 Kw (218 Cv);155;160;used;;automatic;diesel;239000;6990
46609;Renault;GrandScenic;Sc�nic 1.9Dci Dynamique 5Pl.;102;96;used;;manual;diesel;235000;6990
20770;Bmw;X5;3.0D;177;135;used;;automatic;diesel;234000;6990
52748;Volkswagen;Golf;2.0 Tdi 140Cv Gt Sport;129;103;used;;manual;diesel;233000;6990
14828;Bmw;320;D Touring;141;120;used;;manual;diesel;220000;6990
14829;Bmw;320;Serie 3 E46 Diesel;146;110;used;;manual;diesel;220000;6990
104325;Skoda;Octavia;Combi 1.6Tdi Cr Ambition;68;77;used;;manual;diesel;218500;6990
55952;Volkswagen;Passat;2.0 Tdi 140Cv Highline;130;103;used;;manual;diesel;217200;6990
41649;Opel;Insignia;2.0Cdti Ecoflex Cosmo 130;80;96;used;;manual;diesel;215000;6990
55913;Volkswagen;Passat;Variant 2.0 Tdi 140Cv Highline Dsg;141;103;used;;automatic;diesel;212000;6990
67467;Citroen;C4Picasso;1.6E-Hdi Exclusive Cmp Sst;62;82;used;1;automatic;diesel;211000;6990
60362;Volkswagen;Touran;1.9 Tdi 105Cv Dpf Bluemotion Advance;99;78;used;1;manual;diesel;207047;6990
27945;Ford;S-Max;1.8 Tdci Trend;116;92;used;;manual;diesel;203000;6990
105976;Ssangyong;Rexton;270 Xdi Plus Profesional;153;121;used;;manual;diesel;202000;6990
1320;Audi;A3;Sportback 2.0 Tdi Attraction;134;103;used;;automatic;diesel;199000;6990
72902;Fiat;Doblo;Panorama Emotion 1.6 Multijet 105Cv;82;77;used;;manual;diesel;198994;6990
72903;Fiat;Doblo;Panorama Emotion 1.6 Multijet 105Cv;82;77;used;;manual;diesel;198994;6990
82613;Land;RoverFreelander;Targa 2.0 Td4 S;192;82;used;1;automatic;diesel;198462;6990
12159;Bmw;120;D 120Kw (163Cv);140;120;used;;manual;diesel;198000;6990
55915;Volkswagen;Passat;2.0Tdi Highline Dsg;146;103;used;;automatic;diesel;198000;6990
27946;Ford;S-Max;2.0Tdci Titanium;136;103;used;;manual;diesel;195000;6990
80161;Jeep;Wrangler;2.5 Soft Top Base;328;89;used;;manual;gasoline;195000;6990
79569;Jeep;Compass;2.0Crd Limited;126;103;used;;manual;diesel;194949;6990
67301;Citroen;C4Picasso;1.6 Hdi Exclusive;121;81;used;;manual;diesel;194457;6990
52811;Volkswagen;Golf;2.0Tdi Gt Sport Dsg;114;103;used;1;automatic;diesel;192092;6990
99148;Seat;AlteaXl;1.6Tdi Cr S;98;77;used;;manual;diesel;190000;6990
16366;Bmw;330;Serie 3 E46/2 Cabrio A\\N\\N\\Nut. Cabrio;161;170;used;;automatic;gasoline;183000;6990
52810;Volkswagen;Golf;Variant 2.0 Tdi 140 Advance;111;103;used;;manual;diesel;182000;6990
1321;Audi;A3;Sportback 1.9Tdi Attraction Dpf;132;77;used;1;manual;diesel;180000;6990
38888;Opel;Astra;St 1.7Cdti S/S Selective;56;81;used;1;manual;diesel;180000;6990
99149;Seat;AlteaXl;1.6Tdi Cr S;96;77;used;1;manual;diesel;180000;6990
104608;Skoda;Rapid/Spaceback;Rapid 1.6Tdi Cr Elegance 90;54;66;used;1;manual;diesel;180000;6990
106569;Suzuki;GrandVitara;1.9Ddis Jlx-A;128;95;used;;manual;diesel;179000;6990
106072;Ssangyong;Rodius;270Xdi Limited Awd Aut.;100;121;used;1;automatic;diesel;176300;6990
52749;Volkswagen;Golf;1.9 Tdi 105Cv Gt Sport;123;77;used;;manual;diesel;175700;6990
107097;Toyota;Auris;1.4 D-4D Dpf Active Confortdrive;81;66;used;;manual;diesel;174500;6990
24527;Ford;Focus;C.C. 2.0Tdci Titanium;123;100;used;1;manual;diesel;172354;6990
16365;Bmw;330;Serie 3 E46;213;170;used;;manual;gasoline;170000;6990
105977;Ssangyong;Rexton;270 Xdi Full 121Kw (165Cv);158;121;used;;manual;diesel;170000;6990
67339;Citroen;C4Picasso;1.6Hdi Exclusive Cmp;101;80;used;1;automatic;diesel;169849;6990
99794;Seat;Exeo;St 2.0Tdi Nacional, Libro De Revisiones, 1Ra Mano;76;88;used;;manual;diesel;169235;6990
93662;Peugeot;308;1.6Hdi Fap Business Line (Financiaci�n A Su Medida;70;68;used;;manual;diesel;169000;6990
56772;Volkswagen;PassatVariant;2.0Tdi Advance Dsg;129;103;used;;automatic;diesel;169000;6990
43481;Opel;Vectra;Cosmo 3.0 V6 Cdti Auto;133;135;used;;manual;diesel;167000;6990
96035;Peugeot;Expert;220C Confort 2.0 Hdi;146;70;used;;manual;diesel;165000;6990
96036;Peugeot;Expert;220C Confort 2.0 Hdi;146;70;used;;manual;diesel;165000;6990
38752;Opel;Astra;St 1.7Cdti Sport 125;78;92;used;;manual;diesel;160000;6990
38812;Opel;Astra;St 1.7Cdti Selective S/S Financiauto;69;81;used;1;manual;diesel;159000;6990
52750;Volkswagen;Golf;1.9Tdi Gt Sport 105;126;77;used;;manual;diesel;158000;6990
52812;Volkswagen;Golf;1.9 Tdi 105Cv Igolf;117;77;used;;manual;diesel;156146;6990
63756;Citroen;Berlingo;Combi 1.6Hdi Xtr 90;106;66;used;;manual;diesel;155000;6990
77288;Hyundai;Ix20;1.4 Crdi Gls 77Cv Comfort;69;57;used;;manual;diesel;153000;6990
86975;Mitsubishi;Outlander;Turbo 4X4;153;149;used;;manual;gasoline;153000;6990
49088;Renault;Megane;M�gane S.T. 1.5Dci Dynamique 110;86;81;used;;manual;diesel;152000;6990
24526;Ford;Focus;2.0 Tdci Cc Titanium;129;101;used;1;manual;diesel;151856;6990
111014;Volvo;S60;2.4 D5 Kinetic .163 Cv. Automatico;143;120;used;;automatic;diesel;150000;6990
1265;Audi;A3;Sportback 1.9Tdi Ambition Dpf;139;77;used;;manual;diesel;149000;6990
38664;Opel;Astra;1.7Cdti Edition 5 Puertas, 110 Cv;97;81;used;;manual;diesel;149000;6990
24680;Ford;Focus;1.6Tdci Econetic 109;108;80;used;;manual;diesel;148000;6990
107070;Toyota;Auris;2.0D-4D Ts;92;93;used;;manual;diesel;148000;6990
94888;Peugeot;407;Coup� 2.2 Pack;116;119;used;;manual;gasoline;146084;6990
22150;Ford;C-Max;1.6Tdci Trend Sun 109;96;80;used;;manual;diesel;146000;6990
67249;Citroen;C4Picasso;1.6Hdi Sx;129;80;used;;manual;diesel;145800;6990
55914;Volkswagen;Passat;2.0Fsi Highline;146;110;used;;manual;gasoline;145000;6990
45353;Renault;Clio;1.5Dci Business Eco2;66;55;used;;manual;diesel;144000;6990
68044;Citroen;C5;1.6 Hdi Fap Millenium;97;81;used;1;manual;diesel;143815;6990
106570;Suzuki;GrandVitara;1.6 L Jx;145;78;used;;manual;gasoline;139300;6990
38715;Opel;Astra;1.7Cdti Enjoy 125;95;92;used;;manual;diesel;139084;6990
100617;Seat;Ibiza;St 1.6Tdi Cr Reference;56;66;used;1;manual;diesel;138000;6990
67302;Citroen;C4Picasso;Diesel 1.6Hdi Sx;122;80;used;;manual;diesel;137000;6990
23438;Ford;Fiesta;1.5 Tdci Trend;41;55;used;;manual;diesel;136000;6990
11319;Bmw;118;Serie 1 E81 E87 Diesel;123;105;used;;manual;diesel;135000;6990
38753;Opel;Astra;1.7Cdti Enjoy 125;84;92;used;1;manual;diesel;134300;6990
100460;Seat;Ibiza;1.2Tdi Cr Reference Dpf;82;55;used;1;manual;diesel;133351;6990
98548;Saab;9-3;Sport Sedan Vector 1.9 Tid;105;110;used;;manual;diesel;133000;6990
67248;Citroen;C4Picasso;2.0 16V Cmp Exclusive;125;105;used;;automatic;gasoline;132000;6990
62022;Alfa;RomeoMito;1.4 Multi-Air S;96;77;used;1;manual;gasoline;130000;6990
48968;Renault;Megane;M�gane Sed�n 1.5Dci 110Cv;101;81;used;;manual;diesel;130000;6990
92020;Peugeot;207;1.4 Vti 16V Active;79;70;used;1;manual;gasoline;129000;6990
66282;Citroen;C4;1.6Hdi Exclusive;89;68;used;1;manual;diesel;128339;6990
63620;Chrysler;Voyager;2.8Crd Aut.;136;110;used;;automatic;diesel;128000;6990
100458;Seat;Ibiza;Ibiza Diesel 1.6Tdi Cr Referen;82;66;used;;manual;diesel;126448;6990
38655;Opel;Astra;1.7Cdti Enjoy;104;81;almost_new;;manual;diesel;125384;6990
38654;Opel;Astra;Opel Astra 1.7Cdti Enjoy 110Cv 6Vel;104;81;used;2;manual;diesel;125384;6990
84747;Mazda;3;1.6 Vvt 105Cv Active;104;77;used;;manual;gasoline;123195;6990
84748;Mazda;3;1.6 Vvt 105Cv Active;104;77;used;;manual;gasoline;123195;6990
100459;Seat;Ibiza;1.6Tdi Cr Reference Dpf;80;66;used;1;manual;diesel;123000;6990
100616;Seat;Ibiza;1.6 Tdi Reference 66 Kw (90 Cv;61;66;used;;manual;diesel;122000;6990
57603;Volkswagen;Polo;1.2 Tdi Advance 55Kw (75Cv);69;55;used;;manual;diesel;122000;6990
65841;Citroen;C3Picasso;1.4 Vti Lx;88;70;used;;manual;gasoline;121565;6990
49090;Renault;Megane;M�gane S.T. 1.5Dci Dynamique 110;75;81;used;;manual;diesel;121000;6990
24781;Ford;Focus;1.6Tdci Trend 115;82;85;used;;manual;diesel;120980;6990
62955;Chevrolet;Cruze;1.8 Ltz 104 Kw (141 Cv);70;104;used;;manual;gasoline;120000;6990
81549;Kia;Sportage;2.0Crdi Active 4X4;126;103;used;;manual;diesel;120000;6990
62020;Alfa;RomeoMito;1.4 Turbogasolina 155Cv Distinctive;114;114;used;;manual;gasoline;119000;6990
52634;Volkswagen;Golf;2.0 Fsi Sportline;158;110;used;1;manual;gasoline;119000;6990
52631;Volkswagen;Golf;2.0 Fsi Sportline Tiptronic Navi Xenon Pocos Kms.;158;110;used;1;automatic;gasoline;119000;6990
52632;Volkswagen;Golf;2.0 Fsi Sportline Tiptronic Navi Xenon Pocos Kms.;158;110;used;1;automatic;gasoline;119000;6990
52633;Volkswagen;Golf;2.0 Fsi Sportline Navi Xenon Automatico Impecable;158;110;used;1;automatic;gasoline;119000;6990
24782;Ford;Focus;1.6 Tdci 109 Trend Oferta Financiando Un Minimo De;86;80;used;;manual;diesel;117308;6990
40474;Opel;Corsa;Corsa 1.3 Dti * Aire Acond. * Volante Multifunci�n;62;55;used;;manual;diesel;117101;6990
40475;Opel;Corsa;Corsa 1.3 Dti * Aire Acond. * Volante Multifunci�n;62;55;used;;manual;diesel;117101;6990
40476;Opel;Corsa;Corsa 1.3 Dti * Aire Acond. * Volante Multifunci�n;62;55;used;;manual;diesel;117101;6990
50482;Renault;Scenic;Sc�nic 1.5Dci Authentique;101;63;used;1;manual;diesel;117000;6990
104278;Skoda;Octavia;1.6 Tdi Cr Collection;87;77;used;;manual;diesel;115908;6990
62019;Alfa;RomeoMito;1.6 Jtdm 120Cv Distinctive;102;88;used;;manual;diesel;115000;6990
47557;Renault;Kangoo;Fg. 1.5Dci Profesional 90;41;66;used;1;manual;diesel;115000;6990
80588;Kia;Carnival;2.9 Crdi Ex;136;107;used;1;manual;diesel;114100;6990
45352;Renault;Clio;Grand Tour Diesel 1.5Dci Dynamique 90 Eco2;74;55;used;;manual;diesel;113000;6990
94887;Peugeot;407;Sw 2.0Hdi Premium;119;100;used;;manual;diesel;111564;6990
88391;Nissan;Note;1.5Dci Naru Edition;49;66;used;;manual;diesel;110990;6990
88392;Nissan;Note;1.5 Dci Naru Edition 5P;49;66;used;1;manual;diesel;110990;6990
49089;Renault;Megane;M�gane 1.5Dci;78;90;used;1;manual;diesel;110290;6990
75187;Honda;Civic;2.2I-Ctdi Sport;114;103;used;;manual;diesel;109000;6990
93559;Peugeot;308;Sport 1.6 Hdi 110 Fap 5 Velocidades;95;82;used;1;manual;diesel;108499;6990
73835;Fiat;Panda;1.2 Lounge;52;51;used;1;manual;LPG;108000;6990
23304;Ford;Fiesta;1.4Tdci Trend, Poco Consumo, Iva Deducible.;84;51;used;;manual;diesel;108000;6990
38453;Opel;Astra;Gtc 1.7 Cdti Sport;141;74;used;;manual;diesel;108000;6990
92323;Peugeot;208;1.4Hdi Access;36;50;used;1;manual;diesel;106514;6990
10247;Bmw;116;I 85Kw (115Cv);148;85;used;;manual;gasoline;106240;6990
106568;Suzuki;GrandVitara;Gran 2.0 Hdi Dlx;150;81;used;1;manual;diesel;105000;6990
57524;Volkswagen;Polo;1.6 Tdi Advance 75Cv;102;55;used;;manual;diesel;104775;6990
110290;Toyota;Yaris;70 City 5P 7609-Hyt;43;51;used;1;manual;gasoline;104609;6990
110289;Toyota;Yaris;1.0 City;43;51;used;;manual;gasoline;104516;6990
75186;Honda;Civic;1.8 I-Vtec Comfort;120;103;used;;manual;gasoline;103400;6990
106073;Ssangyong;Rodius;270 7 Plazas;137;121;used;;manual;diesel;102000;6990
65112;Citroen;C3;Hdi 70 Attraction;73;50;used;;manual;diesel;100516;6990
31850;Mercedes-Benz;C200;Cdi Classic;166;85;used;1;manual;diesel;100000;6990
71375;Fiat;500;1.2 Lounge;46;51;used;;manual;gasoline;99000;6990
23339;Ford;Fiesta;1.4 Tdci 70 Fap Ambiente;63;52;used;;manual;diesel;99000;6990
30081;Mercedes-Benz;A180;Cdi Avangarde Automatico 5P Libro 1 Titular;151;80;used;1;automatic;diesel;99000;6990
30082;Mercedes-Benz;A180;Cdi Avangarde Automatico 5P Libro 1 Titular;151;80;used;1;automatic;diesel;99000;6990
38887;Opel;Astra;1.7Cdti S/S Selective Business Financiauto;53;81;used;1;manual;diesel;98000;6990
66193;Citroen;C4;1.6 Hdi 110Cv 5P;104;81;used;1;manual;diesel;96600;6990
66194;Citroen;C4;1.6 Hdi 110Cv 5P;104;81;used;1;manual;diesel;96600;6990
66242;Citroen;C4;1.6 Hdi 110Cv 5P;104;81;used;1;manual;diesel;96600;6990
66243;Citroen;C4;1.6 Hdi 110Cv 5P;104;81;used;1;manual;diesel;96600;6990
100720;Seat;Ibiza;St 1.6Tdi Reference Consumo M�nimo. Financiado;41;66;used;1;manual;diesel;96000;6990
85704;Mini;Cooper;Mini;195;85;used;;manual;gasoline;95500;6990
81257;Kia;Rio;1.2 Concept Oportunidad !!;78;63;used;;manual;gasoline;95000;6990
73834;Fiat;Panda;0.9 Twinair Lounge;56;63;used;;automatic;gasoline;94000;6990
40473;Opel;Corsa;1.3 Ecoflex Selective 95;61;70;used;1;manual;diesel;93816;6990
45292;Renault;Clio;Clio 1.2 Yahoo;81;55;used;;manual;gasoline;93121;6990
23441;Ford;Fiesta;1.5 Tdci Trend;47;55;used;1;manual;diesel;93063;6990
45294;Renault;Clio;Clio 1.2 Yahoo;81;55;used;;manual;gasoline;93000;6990
92057;Peugeot;207;1.4Hdi Sport;73;50;used;;manual;diesel;92000;6990
40394;Opel;Corsa;1.2 Expression S&S;70;63;used;;manual;gasoline;90603;6990
40395;Opel;Corsa;1.2 5P;70;63;used;1;manual;gasoline;90600;6990
23379;Ford;Fiesta;1.25 Trend 82;56;60;used;;manual;gasoline;90000;6990
63952;Citroen;Berlingo;Furg�n 1.6Hdi 600;47;55;used;;manual;diesel;89453;6990
23263;Ford;Fiesta;1.4 Tdci Trend;93;50;used;1;manual;diesel;89100;6990
65113;Citroen;C3;1.4Hdi Business;72;50;used;;manual;diesel;89026;6990
63951;Citroen;Berlingo;Furg�n 1.6Hdi 600 90;42;66;used;;manual;diesel;89000;6990
45293;Renault;Clio;Clio 1.2 Tce Exception;85;74;used;;manual;gasoline;89000;6990
40477;Opel;Corsa;1.3 Ecoflex Expression;59;55;used;;manual;diesel;88400;6990
63886;Citroen;Berlingo;1.6 Hdi 75 600;54;55;used;1;manual;diesel;88300;6990
23440;Ford;Fiesta;1.5 Tdci Trend;40;55;used;1;manual;diesel;88100;6990
47309;Renault;Kangoo;1.5Dci Isotermo Furgon;100;51;used;1;manual;diesel;88000;6990
24681;Ford;Focus;1.8Tdci Trend;104;85;used;;manual;diesel;86000;6990
91904;Peugeot;207;Sport 1.6 Vti 16V 120 Automatico;105;88;used;;automatic;gasoline;85000;6990
103982;Skoda;Fabia;1.2 Spirit En Excelente Estado!!!;107;44;used;;manual;gasoline;83000;6990
23264;Ford;Fiesta;1.6Tdci Titanium;92;70;used;;manual;diesel;82153;6990
62694;Chevrolet;Aveo;1.3 95 Cv Ltz;70;70;used;;manual;diesel;81265;6990
40613;Opel;Corsa;1.3 Cdti Expression 75 Cv;35;55;used;1;manual;diesel;80900;6990
42628;Opel;Meriva;1.4 Xer Enjoy;83;73;used;;manual;gasoline;80040;6990
60301;Volkswagen;Touran;2.0Tdi Advance;156;103;used;1;manual;diesel;79462;6990
38886;Opel;Astra;1.6 Selective 115Cv;56;;used;;manual;gasoline;78641;6990
66281;Citroen;C4;1.6 Hdi Fp 110 Cool;89;81;used;1;manual;diesel;77900;6990
45470;Renault;Clio;1.2 Expression;49;54;used;;manual;gasoline;77083;6990
40555;Opel;Corsa;1.3 Ecoflex 75 Cv Selective;50;55;used;1;manual;diesel;76855;6990
49029;Renault;Megane;Dynamique 1.5Dci 105Cv Eco2;90;78;used;1;manual;diesel;76800;6990
74136;Fiat;Punto;1.4 8V Easy 77 Cv Gasolina S&S Eu6, 77Cv, 5P;47;57;used;2;manual;gasoline;75321;6990
107955;Toyota;Avensis;1.8 Sol 129Cv;133;95;used;1;manual;gasoline;75210;6990
107956;Toyota;Avensis;1.8 Sol 129Cv;133;95;used;1;manual;gasoline;75210;6990
107957;Toyota;Avensis;1.8 Sol 129Cv;133;95;used;1;manual;gasoline;75210;6990
107958;Toyota;Avensis;1.8 Sol 129Cv;133;95;used;1;manual;gasoline;75210;6990
45388;Renault;Clio;1.2 Authentique;62;54;used;;manual;gasoline;75000;6990
71377;Fiat;500;1.2 Lounge;49;51;used;;manual;gasoline;74000;6990
71378;Fiat;500;1.2 Lounge;48;51;used;;manual;gasoline;74000;6990
71379;Fiat;500;1.2 Lounge;48;51;used;;manual;gasoline;74000;6990
45387;Renault;Clio;1.2 5P;60;55;used;;manual;gasoline;73747;6990
45386;Renault;Clio;1.2 Collection;60;55;used;;manual;gasoline;73150;6990
81256;Kia;Rio;1.2 Cvvt 85Cv Concept;44;63;used;;manual;gasoline;72880;6990
81548;Kia;Sportage;2.0 Dohc Concept 4X2;117;105;used;1;manual;gasoline;70300;6990
71380;Fiat;500;1.2 8V 69 Cv Lounge;49;51;used;;manual;gasoline;69156;6990
101999;Seat;Leon;1.9 Tdi 105Cv Ecomotive Reference;108;77;used;;manual;diesel;68898;6990
92114;Peugeot;208;5P Allure 1.4 Vti 95;70;69;used;;manual;gasoline;68817;6990
65114;Citroen;C3;Hdi 70 Tonic;64;;used;;manual;diesel;68249;6990
108392;Toyota;Aygo;1.0 70 X-Play;25;51;used;1;manual;gasoline;67900;6990
28707;Ford;TransitConnect;Ft 200S Van B. Corta Base 90 Nacional Aire R.Cd;66;66;used;1;manual;diesel;66000;6990
40552;Opel;Corsa;1.2 Selective 85Cv - Pocos Kms -;45;63;used;;manual;gasoline;65000;6990
103985;Skoda;Fabia;1.6Tdi Ambition 75Cv!! Impoluto!!;43;55;used;;manual;diesel;65000;6990
108393;Toyota;Aygo;1.0 Vvt-I X-Play 70Cv!! Precioso Y Pr�ctico!!;25;51;used;1;manual;gasoline;64990;6990
71381;Fiat;500;1.2 8V 69 Cv Lounge;49;51;used;;manual;gasoline;64661;6990
26320;Ford;Ka/Ka+;Ka Ka 1.20 Auto-S;34;51;used;;manual;gasoline;61600;6990
40550;Opel;Corsa;1.3 Ecoflex 75 Cv Expression;45;55;used;1;manual;diesel;59889;6990
40551;Opel;Corsa;1.3 Ecoflex 75 Cv Expression;45;55;used;1;manual;diesel;59889;6990
40553;Opel;Corsa;1,4;43;66;used;;manual;gasoline;59800;6990
23439;Ford;Fiesta;1.25 Trend 82Cv Con Solo 59.000Km!!!;48;60;used;;manual;gasoline;59000;6990
71328;Fiat;500;Fiat 500 1.2 Lounge 69Cv Gasolina;80;51;used;;manual;gasoline;56000;6990
23437;Ford;Fiesta;1.25 Tren 82Cv 5P;48;60;used;;manual;gasoline;56000;6990
103984;Skoda;Fabia;1.2 69Cv Urban;34;51;used;1;manual;gasoline;55872;6990
76144;Hyundai;I10;1.2 85Cv Comfort 8335-Hrm;57;63;used;1;manual;gasoline;55543;6990
74108;Fiat;Punto;1.3 Easy 75 Cv Multijet Veh�culo De Ocasi�n. Impec;62;55;used;;manual;diesel;55500;6990
23338;Ford;Fiesta;1.25 82Cv Trend;68;60;used;;manual;gasoline;55360;6990
73863;Fiat;Panda;1.2 Lounge;37;51;used;;manual;gasoline;53641;6990
42629;Opel;Meriva;1.7Cdti Enjoy 110;85;81;used;1;manual;diesel;53400;6990
76143;Hyundai;I10;1.2 Comfort 5P;55;64;used;;manual;gasoline;50283;6990
71376;Fiat;500;1.2 Lounge;40;51;used;1;manual;gasoline;50000;6990
40554;Opel;Corsa;1.2 Selective S;46;63;used;;manual;gasoline;49900;6990
92021;Peugeot;207;Business Line 1.6 Hdi 92 Fap;77;68;used;1;manual;diesel;49600;6990
108391;Toyota;Aygo;"1.0 Vvt-I X-Play Business ""Por Solo 110�/Mes""";34;51;used;;manual;gasoline;49400;6990
76142;Hyundai;I10;1.2 Comfort;55;62;used;;manual;gasoline;49330;6990
